turk_uydu,cop_parca,cop_kaynak,mesafe_t0_km,hiz_t0_km_s,tahmin_t24_km,gercek_t24_km,hata_km,hiz_t24_km_s,delta_mesafe_km,cop_inclination_deg,cop_eccentricity,cop_sma_km,cop_perigee_km,cop_apogee_km,roket_govdesi,malzeme,yanma_orani,yere_dusme_riski,orbital_risk_skoru,bilesik_risk_skoru,cop_norad_id,discos_object_class,discos_mission,discos_mass_kg,discos_shape,risk_sinifi,trend,hesap_utc
GOKTURK 2,STARLINK-32941,aktif_uydular,11761.8,15.081,1706.33,310.27,-1396.06,8.274,-11451.53,43.0017,0.0002,6861.1828,488.8284,491.5372,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63119,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30168,aktif_uydular,12256.54,15.047,1717.52,2627.73,910.21,7.585,-9628.81,43.0032,0.0002,6861.1766,489.0953,491.2579,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57513,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4B,YAHSAT 1A,aktif_uydular,1827.38,0.133,1729.86,1837.44,107.58,0.134,10.06,0.0028,0.0003,42164.7763,35780.1739,35807.3786,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,37393,Payload,Commercial Communications,5935.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-5756,aktif_uydular,11582.22,15.058,1747.15,817.25,-929.9,8.633,-10764.97,42.9999,0.0002,6863.7841,491.7505,493.8178,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55598,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5A,HULIANWAN GAOGUI-01 (H*),aktif_uydular,2053.53,0.149,1754.91,2061.06,306.15,0.149,7.53,0.0652,0.0004,42163.9246,35775.591,35810.2582,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59069,Payload,Civil Communications,4000.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4B,GSAT-19,aktif_uydular,1553.67,0.114,1812.59,1538.54,-274.05,0.113,-15.14,0.0752,0.0005,42164.2649,35772.7394,35813.7905,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,42747,Payload,Civil Communications,3136.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5A,ASTRA 2F,aktif_uydular,2017.38,0.147,1827.66,2017.7,190.04,0.147,0.32,0.0597,0.0002,42164.7547,35785.3091,35802.2003,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,38778,Payload,Commercial Communications,5968.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4B,GSAT-31,aktif_uydular,1591.4,0.115,1845.45,1575.43,-270.02,0.114,-15.97,0.0417,0.0004,42164.1407,35775.4234,35810.8581,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,44035,Payload,Civil Communications,2536.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35814,aktif_uydular,11374.35,15.144,1848.2,1414.58,-433.62,9.234,-9959.77,43.0009,0.0003,6861.0331,488.1086,491.9576,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66576,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 3A,HELLAS-SAT 4 & SGS-1,aktif_uydular,2221.68,0.16,1850.86,2230.18,379.32,0.161,8.5,0.0714,0.0003,42165.6776,35781.2394,35808.1158,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,44034,Payload,Civil Communications,6495.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4A,HELLAS-SAT 4 & SGS-1,aktif_uydular,2194.58,0.16,1850.86,2193.62,342.76,0.16,-0.95,0.0714,0.0003,42165.6776,35781.2394,35808.1158,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,44034,Payload,Civil Communications,6495.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5B,HELLAS-SAT 4 & SGS-1,aktif_uydular,2212.19,0.161,1850.86,2220.1,369.24,0.161,7.9,0.0714,0.0003,42165.6776,35781.2394,35808.1158,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,44034,Payload,Civil Communications,6495.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 6A,HELLAS-SAT 4 & SGS-1,aktif_uydular,2202.21,0.16,1850.86,2211.08,360.22,0.161,8.87,0.0714,0.0003,42165.6776,35781.2394,35808.1158,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,44034,Payload,Civil Communications,6495.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4B,YAHSAT 1B,aktif_uydular,1783.84,0.13,1854.38,1771.15,-83.23,0.129,-12.69,0.089,0.0003,42164.5155,35781.7938,35805.2373,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,38245,Payload,Commercial Communications,6050.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35772,aktif_uydular,12161.83,14.97,1874.78,1260.41,-614.37,7.17,-10901.43,43.0004,0.0001,6861.2545,489.3337,491.1753,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66976,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-34765,aktif_uydular,11448.46,15.111,1876.5,2585.14,708.64,9.249,-8863.32,43.0051,0.0001,6861.129,489.1897,491.0683,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66506,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-34016,aktif_uydular,11688.17,15.107,1877.28,560.93,-1316.35,8.494,-11127.25,43.0,0.0001,6861.2916,489.3598,491.2234,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64016,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 3A,AZERSPACE 2 (IS-38),aktif_uydular,2291.99,0.168,1893.52,2288.03,394.51,0.168,-3.95,0.0231,0.0001,42165.1155,35787.9678,35800.2631,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,43632,Payload,Civil Communications,3500.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4A,AZERSPACE 2 (IS-38),aktif_uydular,2319.62,0.169,1893.52,2325.09,431.57,0.169,5.47,0.0231,0.0001,42165.1155,35787.9678,35800.2631,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,43632,Payload,Civil Communications,3500.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5B,AZERSPACE 2 (IS-38),aktif_uydular,2302.12,0.168,1893.52,2298.7,405.18,0.168,-3.42,0.0231,0.0001,42165.1155,35787.9678,35800.2631,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,43632,Payload,Civil Communications,3500.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 6A,AZERSPACE 2 (IS-38),aktif_uydular,2311.19,0.168,1893.52,2306.84,413.32,0.168,-4.35,0.0231,0.0001,42165.1155,35787.9678,35800.2631,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,43632,Payload,Civil Communications,3500.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5A,ASTRA 2E,aktif_uydular,1750.25,0.128,1895.0,1766.67,-128.33,0.13,16.42,0.0729,0.0002,42166.4704,35785.5655,35805.3753,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,39285,Payload,Commercial Communications,6052.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31962,aktif_uydular,10623.26,15.058,1896.96,2859.6,962.64,10.465,-7763.66,43.0011,0.0001,6861.2218,489.3895,491.054,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59936,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11594 [DTC],aktif_uydular,6423.64,1.97,1899.12,1899.85,0.73,7.658,-4523.78,42.9997,0.0002,6734.5132,362.3582,364.6681,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64320,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 3A,HELLAS-SAT 3,aktif_uydular,2199.66,0.16,1920.34,2197.4,277.06,0.16,-2.26,0.0718,0.0005,42164.4354,35770.9912,35815.8795,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,42814,Payload,Commercial Communications,5780.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4A,HELLAS-SAT 3,aktif_uydular,2173.36,0.16,1920.34,2161.65,241.31,0.159,-11.71,0.0718,0.0005,42164.4354,35770.9912,35815.8795,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,42814,Payload,Commercial Communications,5780.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5B,HELLAS-SAT 3,aktif_uydular,2190.34,0.16,1920.34,2187.55,267.21,0.16,-2.79,0.0718,0.0005,42164.4354,35770.9912,35815.8795,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,42814,Payload,Commercial Communications,5780.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 6A,HELLAS-SAT 3,aktif_uydular,2181.17,0.16,1920.34,2179.28,258.94,0.16,-1.89,0.0718,0.0005,42164.4354,35770.9912,35815.8795,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,42814,Payload,Commercial Communications,5780.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-34078,aktif_uydular,11717.39,15.155,1934.56,1288.45,-646.11,8.583,-10428.95,43.0005,0.0002,6861.1635,488.9257,491.4012,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64012,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5A,ASTRA 2G,aktif_uydular,1950.37,0.144,1938.79,1958.34,19.55,0.144,7.97,0.0224,0.0005,42165.5943,35775.0716,35814.117,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,40364,Payload,Commercial Communications,6002.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-32870,aktif_uydular,10807.69,15.082,1958.32,2696.89,738.57,10.217,-8110.8,42.9985,0.0002,6861.3004,489.2506,491.3502,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63018,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5A,TURKSAT 5A,aktif_uydular,0.0,0.0,1964.56,0.0,-1964.56,0.0,0.0,0.017,0.0,42164.7479,35792.8203,35794.6756,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,47306,Payload,Commercial Communications,3500.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36847,aktif_uydular,5514.63,15.098,1971.88,529.27,-1442.61,14.092,-4985.36,43.0012,0.0001,6861.2451,489.3072,491.1831,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67910,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4B,EUTELSAT QUANTUM,aktif_uydular,1719.14,0.125,1972.94,1705.78,-267.16,0.124,-13.36,0.0393,0.0002,42164.4553,35783.6563,35803.2543,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,49056,Payload,Commercial Communications,3461.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35419,aktif_uydular,11341.87,15.144,1983.81,2062.28,78.47,9.371,-9279.59,43.0019,0.0002,6861.1352,488.7164,491.5541,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66559,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4B,EUTELSAT 53A,aktif_uydular,2193.06,0.16,1992.85,2201.22,208.37,0.16,8.16,0.0231,0.0001,42165.0039,35788.2905,35799.7172,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,40277,Payload,Commercial Communications,3200.0,Cyl + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 3A,EXPRESS-AM7,aktif_uydular,1487.42,0.108,1997.93,1486.17,-511.76,0.107,-1.25,0.0138,0.0003,42164.5511,35780.7626,35806.3397,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,40505,Payload,Commercial Communications,5712.0,Cyl + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-5703,aktif_uydular,11870.26,15.108,1999.91,208.94,-1790.97,8.094,-11661.32,43.0003,0.0001,6863.6773,491.9799,493.3746,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55593,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30448,aktif_uydular,10419.4,15.058,2014.45,2523.1,508.65,10.651,-7896.3,43.0021,0.0001,6863.7553,491.968,493.5426,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57928,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36811,aktif_uydular,1716.65,2.139,2031.81,1987.13,-44.68,1.894,270.49,97.2829,0.0002,6722.085,349.4596,352.7104,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67808,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30140,aktif_uydular,11036.89,15.129,2041.88,1726.19,-315.69,9.77,-9310.7,43.0007,0.0001,6863.6933,491.7523,493.6343,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57458,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4B,SKYNET 5D,aktif_uydular,1994.39,0.145,2056.94,2005.73,-51.21,0.146,11.34,0.0689,0.0004,42164.6232,35778.1783,35809.0681,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,39034,Payload,Defense Communications,4844.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31722,aktif_uydular,11092.3,15.057,2059.57,3002.79,943.22,9.837,-8089.51,43.0011,0.0002,6861.1999,489.1666,491.2332,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59549,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5A,JAM-E JAM 1,aktif_uydular,2355.23,0.172,2064.1,2370.33,306.23,0.173,15.11,0.4497,0.0003,42163.2387,35779.615,35804.8623,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67757,Payload,Commercial Communications,150.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-33826,aktif_uydular,11954.55,15.108,2067.67,2433.65,365.98,8.269,-9520.9,42.999,0.0001,6861.1628,489.2029,491.1227,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63641,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11425 [DTC],aktif_uydular,5695.22,2.382,2077.41,3597.65,1520.24,7.215,-2097.57,53.1579,0.0001,6737.8718,366.0269,367.7167,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,61943,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31668,aktif_uydular,11946.47,15.095,2087.35,576.22,-1511.13,7.895,-11370.25,42.9998,0.0002,6861.0909,489.0158,491.1661,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59580,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36449,aktif_uydular,10494.96,15.052,2087.4,1743.8,-343.6,10.549,-8751.16,43.0018,0.0002,6861.1303,488.6874,491.5732,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67308,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-5366,aktif_uydular,10984.95,15.104,2098.21,2186.58,88.37,9.886,-8798.36,43.0018,0.0002,6863.6825,491.5932,493.7717,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55499,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30261,aktif_uydular,11848.42,15.096,2139.16,2624.83,485.67,8.518,-9223.59,43.0014,0.0002,6861.1954,489.16,491.2308,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57523,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31872,aktif_uydular,10803.18,15.103,2139.51,1713.28,-426.23,10.14,-9089.9,43.0016,0.0002,6861.1624,488.9678,491.3569,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59922,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31531,aktif_uydular,11104.57,15.1,2141.25,1375.41,-765.84,9.647,-9729.15,43.0023,0.0001,6861.2397,489.8397,490.6397,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59477,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35991,aktif_uydular,11165.38,15.126,2165.32,2313.43,148.11,9.678,-8851.95,42.9989,0.0001,6861.1526,489.1324,491.1729,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66861,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35366,aktif_uydular,11489.06,15.064,2166.43,835.68,-1330.75,8.867,-10653.37,43.0038,0.0001,6861.183,489.1977,491.1682,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66512,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30892,aktif_uydular,11485.58,15.154,2173.18,1310.98,-862.2,9.016,-10174.6,43.0045,0.0002,6863.7005,491.43,493.971,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58366,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,GOKTURK 1A,aktif_uydular,0.0,0.0,2186.22,0.0,-2186.22,0.0,0.0,98.1336,0.0001,7062.388,690.4232,692.3527,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,41875,Payload,Defense Imaging,1060.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-33789,aktif_uydular,11938.15,15.144,2237.58,1604.61,-632.97,8.162,-10333.53,42.9997,0.0001,6861.1519,489.214,491.0899,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63657,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35696,aktif_uydular,11387.72,15.012,2267.6,3383.55,1115.95,9.422,-8004.17,43.0045,0.0002,6861.134,489.0328,491.2352,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66489,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5A,SPAINSAT NG I,aktif_uydular,1393.3,0.102,2273.27,1392.07,-881.2,0.102,-1.23,0.0222,0.0,42164.612,35791.8242,35795.3998,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62852,Payload,Defense Communications,6100.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-33691,aktif_uydular,6401.27,15.086,2283.87,412.28,-1871.59,13.751,-5988.99,42.9986,0.0001,6861.1732,489.1708,491.1756,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63462,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,BEESAT-1,aktif_uydular,202.43,0.202,2301.36,1690.96,-610.4,1.8,1488.52,98.4013,0.0006,7066.2371,690.7854,699.6889,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,35933,Payload,Commercial Technology,1.0,Box,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-5610,aktif_uydular,12357.56,14.986,2329.48,2728.89,399.41,7.372,-9628.67,42.9998,0.0002,6863.7803,491.5407,494.0199,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57244,Payload,Commercial Communications,305.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11576 [DTC],aktif_uydular,7608.61,1.71,2332.84,774.81,-1558.03,8.76,-6833.8,42.9986,0.0008,6734.6489,358.0087,369.2892,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62993,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35897,aktif_uydular,11499.07,15.141,2345.61,1156.4,-1189.21,8.974,-10342.68,43.0035,0.0002,6861.056,488.5541,491.5579,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66501,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30147,aktif_uydular,12006.29,15.004,2360.85,684.79,-1676.06,7.552,-11321.49,43.0047,0.0002,6861.1867,488.7116,491.6619,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57511,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36782,aktif_uydular,2560.25,2.926,2361.74,2685.58,323.84,2.835,125.33,97.2824,0.0002,6722.2072,349.856,352.5583,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67805,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30521,aktif_uydular,10877.41,15.12,2366.63,2028.18,-338.45,10.07,-8849.22,42.9997,0.0002,6861.2085,488.9549,491.462,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57966,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,IMECE,aktif_uydular,0.0,0.0,2368.86,0.0,-2368.86,0.0,0.0,98.1286,0.0011,7052.5383,673.8285,689.2481,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56178,Payload,Civil Imaging,800.0,Hex Cyl + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11329 [DTC],aktif_uydular,5946.66,0.335,2371.31,2466.26,94.95,7.063,-3480.4,53.1595,0.0001,6737.8808,366.048,367.7136,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,61881,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-34415,aktif_uydular,12079.9,15.113,2376.78,2364.77,-12.01,8.346,-9715.13,53.1579,0.0001,6853.3356,481.4549,483.2162,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64618,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35411,aktif_uydular,11210.47,14.972,2377.25,3607.96,1230.71,9.713,-7602.51,43.0048,0.0001,6861.1449,489.1398,491.1501,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66560,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35588,aktif_uydular,7390.33,15.051,2379.32,1119.38,-1259.94,13.259,-6270.96,43.0033,0.0002,6861.1055,488.7525,491.4585,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66424,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
